cod,numero_caso,descripcion,area_resolutor,estado
1939,2075,* invitada de 86 años indica que estaba jugando en línea y de casualidad a las 18:11:22 hrs.apretó el botón errado y se lanzó apuesta de S/200.  *Se revisa sus movimientos del día. tiene en su mayoria apuesta de S/0.50 // el máximo valor apostado es S/2.5. Considerar que es una invitada nueva probando casino online // es mayor de edad aún no domina bien el sistema. Su apoyo para hacer devolución de la apuesta o parte de ella // Se adjunta imagen de Alira  ,SOPORTE,CERRADO
1940,2076,Invitado menciona que en dos apuestas una de 230 soles y otra de 140 // el juego le debito el saldo le apareció mensaje de error y posterior a ello ya no le apareció el saldo.,SOPORTE,CERRADO
1941,2077,Invitada envía correo solicitando el cierre de su cuenta. Se adjunta imagen.,SOPORTE,CERRADO
1942,2078,invitado desea reactivación de cuenta  // se procede adjuntar correo,SOPORTE,CERRADO
1943,2079,invitada indica que se le ha hecho la recarga doble de S/200 de su cuenta bancaria pero en su cuenta online solo se hizo la recarga de S/200 y no S/400,SOPORTE,CERRADO
1944,2080,INVITADO NO RENOCOE LAS SIGUIENTES PUESTAS  :    // 06/29/2021 10:39:03 AM 242714995 242507003 Apuesta Efectivo   -200.00 1 //800.00  Ezugi - Casino - Mobile 50811436 Roulette Evolution Mobile En linea   //  06/29/2021 10:39:59 AM 242715279  242507287 Apuesta Efectivo   -400.00 1 //400.00  Ezugi - Casino - Mobile 50811463 Roulette Evolution Mobile // En linea 06/29/2021 10:40:34 AM 242715444   242507441 Apuesta Efectivo   -600.00 800.00  Ezugi - Casino - Mobile 50811479 Roulette Evolution Mobile En linea  // 06/29/2021 10:41:09 AM 242715601  242507598 Apuesta Efectivo   -400.00 400.00  Ezugi - Casino - Mobile 50811498 Roulette Evolution Mobile En linea  // 06/29/2021 10:42:00 AM 242715857  242507855 Apuesta Efectivo   -400.00 0.00  Ezugi - Casino - Mobile 50811531 Roulette Evolution Mobile En linea  // ,CONTROL Y GESTION - SOPORTE,CERRADO
1945,2081,Invitada indica que no le cargó premio de s/1920.00 mientras se encontraba jugando en la máquina Megaways. Realizó una apuesta de s/80.00 nuevamente para ver si cargaba el premio pendiente pero no fue así.   Se adjunta imágenes del juego. ,SOPORTE,CERRADO
1946,2082,Invitado desea el cierre de cuenta.  Se carga imagen de correo. ,SOPORTE,CERRADO
1948,2084,Invitado reclama por sus transacciones // que aparecen en curso o nuevas. Solicitado que se regrese dinero que se le ha derivado. ,SOPORTE,CERRADO
1949,2085,invitado solicita reactivar cuenta // envía correo.,SOPORTE,CERRADO
1950,2086,Solicita cierre de cuenta ya que tuvo inconveniente con juego Roulette Evolution Mobile de Ezugi // se llama 3 veces al número registrado para ofrecer solución y confirmar el cierre // pero no contesta. Correo emisor del mensaje es glenn_valdez@hotmail.com y el registrado en Alira es gfvaldez@mpfn.gob.pe .  *Se adjunta imágenes // cuenta en 0 sin reclamos pendiente. ,SOPORTE,CERRADO
1951,2087,Invitada indica que ayer metió s/. 1000 soles y no le pago nada // le dio 3 aperturas y una de 60 juegos y le pagó 300 jugando de 1 sol . El día de hoy indica recargó s/. 2900 y tampoco paga nada. Se ingresa caso a petición de invitada ya que indica las máquinas están "amarradas". No indica monto a reclamar.   Se adjunta imagen de su recargas de Alira . ,SOPORTE,CERRADO
1952,2088,Mozilla/5.0 (Macintosh // Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML // like Gecko) Chrome/90.0.4430.212 Safari/537.36 SE INICIA LA ATRACCION Y EL JUEGO FALLA SE AVISA A JUAN CARLOS DE SOL QUIEN CORROBORA EL ERROR // INIVTADA VUELVE A INGRESAR AL JUEGO Y SALE LO MISMO,OPERACIONES TI,CERRADO
1953,2089,Invitado solicita el cierre de su cuenta de forma definitiva.  Se adjunta correo. ,SOPORTE,CERRADO
1954,2090,Invitado envía correo solicitando la re activación de su cuenta. Se adjunta correo.,SOPORTE,CERRADO
1955,2091,Invitado solicita que por favor se active su bono del SORTEO ELECTRONICO por 50 soles ya que recibió el mensaje el 28/06 y este vencía el 30/06 y no se había percatado del mensaje ya que el cuenta con 3 números de celular registrados en el sistema. Se adjunta imagen de los 3 números y del mensaje del Sorteo Electrónico. ,DEPORTES - SOPORTE,CERRADO
1956,2092,INVITADO SOLICITA CAMBIAR TIPO DE MONDEA A SOLES  -  REALIZÓ UN PRIMER DEPÓSITO  (DÓLARES) 13/01  //PERO LA MONEDA QUE ACTUALMENTE UTILIZA EN TARJETAS ES SOLES - NO PUEDE REALIZAR NINGÚN TRÁMITE YA QUE POR AHORA SE ENCUENTRA EN CASA ENFERMO DE COVID,VENTAS - SOPORTE,CERRADO
1958,2094, *Invitada insiste que ha transferido de su cuenta del casino a su cuenta interbank el monto de S/ 32000 // indica que solicitó su retiro el viernes cerca de 4am. *Se visualiza que el día viernes 2 de julio sólo cuenta con dos solicitudes de retiro // uno ingresado a las 00:40hrs por S/8.796 y otro a las 15:30hrs por S/3.560 // se explica ello a invitada // pero no comprende e insiste .  ,SOPORTE,CERRADO
1959,2095,Invitada indica que juego se congeló en plena atracción // ganando un tanto S/.208 // salio de juego y al volver a ingresar atracción no fue devuelta y no se le pagó nada de lo que ya había ganado.  Pide juego sea revisado y atracción sea devuelta.  conectada: por dispositivo móvil iPhone 8 Plus navegador:  Safari red de internet: datos se adjunta foto conpartida por invitada y excel donde no se verifica hasta el momento pago por apuesta señalada. ,CONTROL Y GESTION - SOPORTE,CERRADO
1960,2096,*Jugada desde celular Iphone Os 14_6//Mozilla  *Invitado jugada Baccarat Evolution Mobile // realizó una primera apuesta de S/500 el 04/07/2021 21:37:48 e indica que hubiera ganado la apuesta // sin embargo le salió un mensaje de "rechazado" // luego de ello a las 21:39:09 volvió a apostar por S/500 // ahí no pudo ver los resultado // sólo vio el mensaje nuevamente de "rechazado". *él no visualiza estas 2 últimas apuestas en su historial de casino (se pidió que anexe imagen pero no desea) // pero si logramos verlo en alira (se anexa imagen) // no se visualiza que se haga la devolución. *Invitado pide que se le haga la devolución de los últimos S/500 y se brinde la ganancia de su primera apuesta de S/500.,CONTROL Y GESTION,CERRADO
1961,2097,Invitado desea el cierre de su cuenta ya que perdió demasiado // desiste del saldo actual s/0.37.  Se adjunta imagen de correo y de su cuenta de Alira. ,SOPORTE,CERRADO
1962,2098,BP400PENF9###49ad10 INVITADA INGRESA EL CÓDIGO DEL SORTEO ELECTRÓNICO CUANDO TENÍA UN RETIRO PENDIENTE DE APROBACIÓN. AL SER APROBADO SU RETIRO // EL BONO DESAPARECIÓ DEL SISTEMA. SOLICITA POR FAVOR ACTIVEN SU BONO CON LAS MISMAS CONDICIONES. SE ADJUTNA FOTO DE ALIRA,CONTROL Y GESTION - DEPORTES,CERRADO
1963,2099,Mozilla/5.0 (iPhone // CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTM INVITADA SE COMUNICA MOLESTA INDICANDO QUE OTRA VEZ NO COMPLETA LOS JUEGOS GRATIS. INDICA QUE SE LE ESTÁ QUITANDO DINERO AL NO SER COMPLETADO EL JUEGO. SE ADJUNTA FOTOS ENVIADOS POR LA INVITADA Y FOTO DE ALIRA DE LOS MOVIMIENTOS EN EL RANGO DE HORARIO INDICADO. SOLICITA REVISAR EL JUEGO Y CARGUEN SU JUGADA GRATIS. ,SOPORTE,CERRADO
1964,2100,Invitada no acepta la respuesta del reclamo 2094. Invitada indica que realizo un retiro a las 4am por el monto de 32 mil soles. Se revisa jugadas las cuales la sra. Nancy no reconoce como tal. Desea que le den solucion y que se reconozca el retiro de 32mil.,SOPORTE,CERRADO
1965,2101,Invitada ingresa bono por S/200 con código BP200PENF16###182f0f el día 05/07/2021 20:29:14 // luego a las 20:42hrs solicita su retiro // eliminándose así el bono. Se explica lo sucedido y tyc del bono // invitada indica comprender. Se pide una excepción para devolción de bono.,SOPORTE,CERRADO
1966,2102,Mozilla/5.0 (iPhone // CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTM  INVITADA SE COMUNICA PUESTO QUE JUGANDO GATES OF OLYMPUS A LAS 00:53 EL DOMINGO 04 DE JULIO // LE SALIO JUGADAS GRATIS DONDE EL PREMIO TOTAL ES DE 28 MIL SOLES // CUANDO YA TENIA 12 MIL SOLES EL JUEGO GRATIS SE PARO AUN CUANDO TENIA 6 GIROS MAS Y DEJANDOLA CON LOS 12 MIL QUE HABIA SUMADO.  INDICA QUE SE LE ESTÁ QUITANDO DINERO AL NO SER COMPLETADO EL JUEGO // PORQUE LOS JUEGOS NO DEBEN TENER LIMITE DE GANANCIA // ASI COMO ELLA NO TIENE LIMITE DE APUESTA. SE ADJUNTA FOTOS ENVIADOS POR LA INVITADA Y FOTO DE ALIRA DE LOS MOVIMIENTOS EN EL RANGO DE HORARIO INDICADO. SOLICITA REVISAR EL JUEGO Y CARGUEN SU JUGADA GRATIS.  ,CONTROL Y GESTION - SOPORTE,CERRADO
1967,2103,Invitada informa que presentó inconvenientes en plena atracción // se solicitó volver a ingresar a juego y realizar apuesta mínima // confirma que atracción no fue devuelta. invitada no brinda mayor detalle // señala que fue en apuesta de S/.3.20 se adjunta foto de excel de últimas apuestas (hasta momento que se contacta) de dicho monto que invitada señala.,CONTROL Y GESTION - SOPORTE,CERRADO
1968,2104,Invitada indica que en promedio de 3:31pm dejó saldo de S/.700 // según versión acaba de ingresar a juego y visualiza saldo de S/. 0.02. molesta indica que ella no ha jugado saldo ya que se encontraba en ese momento en el hospital // pide que monto sea devuelto // se explica a invitada apuestas constantes y que juego no realiza acción sin interación // se rehúsa a aceptar pide que caso sea elevado y revisado a detalle.  se adjunta foto de alira e imagen compratida por invitada. ,SOPORTE,CERRADO
1970,2106,Invitado realizo 4 depositos a tra ves de visanet en la madrugada y nunca que cargo en su cuenta del casino online // pero si fue debitado de su cuenta ya que el hablo con su banco y le enviaron sus comprobantes de las transacciones.,SOPORTE,CERRADO
1971,2107,INVITADO REALIZA 5 DEPOSITOS POR EL MONTO DE S/500 CADA UNO Y NO FUERON APROBADOS // TENEMOS LA COMUNICACION CON NIUBIZ E INDICAN QUE PUEDEN HACER LA DEVOLUCION A LA CUENTA DEL INVITADO. POR FAVOR SU APOYO CON EL PROCESO.,FINANZAS - SOPORTE,CERRADO
1972,2108,Invitada consulta por sus 2 abonos de 200 soles cada uno realizados hoy 08/07 entre las 02:14 y 02:15 am. Los cuales figuran como NUEVA en el HISTORIAL de la pagina y en el sistema pero que no le han cargado a su cuenta // indica tambien que en su cuenta bancaria si le figura el descuento de estos montos. Se llama a la invita para informarle que la transacción al figurar como NUEVA significa que es un intento todavía no aprobado por lo cual no llego a la cuenta del casino para ser cargado a su cuenta personal y que debe realizar la cosnulta con su entidad bancaria sobre ese monto. Agradece la aclaración y la ayuda brindada.  Se adjunta imagen de ALIRA,SOPORTE,CERRADO
1973,2109,Clienta indica que realizó 2 depositos de 200 soles y uno de ellos no se llega a recargar en su cuenta del casino On Line. Medio Visa. Se adjunta pantalla de los movimientos de la invitada.,FINANZAS - SOPORTE,CERRADO
1974,2110,Invitado indica que la pagina al momento de querer depositar le marcaba error // pero que se le descontó de sus tarjetas de debito afiliadas a la pagina (BBVA e INTERBANK) y lo descontado no se ve reflejado en su saldo de casino físico // se contactaron con invitado soporte indicando que el monto al devolver es de 1900 // pero se le abonaría a su cuenta en 10 días o se podría colocar a su cuenta pero tendría que jugarlo.,CONTROL Y GESTION - OPERACIONES TI - FINANZAS - SOPORTE,CERRADO
1978,2114,INVITADA INDICA QUE APOSTO 750 SOLES Y SU JUGADA FUE GANADORA. ELLA PENSÓ QUE RECHAZARON SU APUESTA. SIN EMBARGO LE DESCONTARON EL MONTO PERO NO PAGARON EL PREMIO. SOLICITA QUE REVISEN SU JUGADA. SE ADJUNTA FOTO QUE ENVIA LA CLIENTE Y FOTO DE ALIRA DE LOS MOVIMIENTOS EN EL RANGO DE HORA DE JUEGO.,CONTROL Y GESTION - OPERACIONES TI,CERRADO
1979,2115,INVITADA REALIZA 2 DEPOSITOS DE 1 //000 SOLES PERO NO SE REALIZA LA CARGA EN SU CUENTA // NIUBIZ ESTA FALLANDO DESDE HACE 2 DIAS POR ESTE MISMO MOTIVO // TENIAMOS MULTIPLICADOR X4 HASTA LAS 8AM. PARA ASEGURAR AVANCE DEL TOP 50  Y ESTA RECLAMANDO UNA INDEMNIZACION POR LA PERDIDA DE JUGADAS DE S/.5 //000.,FINANZAS,CERRADO
1980,2116,SE REGULARIZA DEPOSITOS DE 1100 POR DESCUADRE DE CUENTA DE INVITADA PROBLEMAS CON NIUBIZ,FINANZAS,CERRADO
1981,2117,INVITADA SOLICITA SU PREMIO DUPLICA  SIENDO NIVEL 7 EN CASINO FISICO. AL MOMENTO NO SE LE HA ACTIVADO.,CONTROL Y GESTION - SOPORTE,CERRADO
1982,2118,Invitado indica que hoy 10/07 en la madrugada a partir de las 00:04 horas empezó a jugar en el juego KIRON SLOTS hasta las 03:06 am en las cuales realizo varias apuestas pero indica y solicita que se le envié las imágenes o la relacion de las jugadas donde perdió o gano ya que no recuerda con exactitud a que caballo aposto dentro de ese rango de tiempo. Desea saber: A que caballo aposto y si gano cuanto fue el monto ganado de esa carrera en especifico y que caballo gano. Indica tambien que programaba carreras con un inicio aproximado de tiempo y que salía de la jugada a ver otros juegos y que cuando regresaba a la carrera esta ya había empezado // terminado y hasta empezado otro por lo cual le descontaba su saldo de forma automática. Indica tambien que el pago de las atracciones en maquinas son muy bajas. Se adjunta imágenes de ALIRA ,SOPORTE,CERRADO
1983,2119,invitada indica que los juegos no se le pagaron correctamente  // dado que se congelaron y cuando volvio a ingresar tenia el mismo saldo. desea que verifiquen su caso,SOPORTE,CERRADO
1984,2120,invitada indica que los juegos no se le pagaron correctamente  // dado que se congelaron y cuando volvio a ingresar tenia el mismo saldo. desea que verifiquen su caso,CONTROL Y GESTION - SOPORTE,CERRADO
1985,2121,Invitada se contacta vía chat indicando que ha realizado unos intentos de deposito en la madrugada de hoy 11/07 a las 02:07 am pero no aparecen en su cuenta del casino y si han sido descontados en su cuenta bancaria // se indica que dichos depósitos figuran en "NUEVO" y que se realizara la consulta al área encargada y nos contactaremos vía telefónica. Se llama a la invitada para consultarle como intento realizar su deposito // indicando que fue 1 deposito y que al parecer se genero de forma automática 2 intentos mas ya que no cargo la primera vez pero ella solo intento 1 vez ya que solo quería depositar 200 soles agrega tambien que este monto figura en su cuenta bancaria. Se adjunta imagen de ALIRA.,FINANZAS - SOPORTE,CERRADO
1986,2122,Invitado desea cerrar su cuenta  Se adjunta Imagen de correo,SOPORTE,CERRADO
1987,2123,Indica que estuvo jugando en la Roulette Evolution Mobile a las 07:20 am y que realizo 2 apuestas de 150 soles y 1 de 50 soles pero fueron rechazadas en su momento y que siguió jugando pero al terminar se dio cuenta que le hacia falta un monto de 250 soles en su cuenta y desea saber por que se lo han descontado. Indica tambien que se comunico con el DEALER del juego vía chat que le indico que no había pasado esas apuestas y que había un desbalance . Se informa al invitado que esto lo puede verificar en el HISTORIAL // respondiendo que no figuran esas apuestas rechazadas y que el ha sacado su cuenta y ese es el monto faltante.  Invitado comparte imágenes del HISTORIAL y del chat que tuvo con el DEALER ,CONTROL Y GESTION - OPERACIONES TI - SOPORTE,CERRADO
1988,2124,Invitado reclama ya que de todos los depositos que ha realizado hoy a partir del medio dia no visualiza 3 montos de 100 soles y 1 de 500 soles // (el pago fue realizado via QR PLIN scotiabank) por ellos solicita saber que ha pasado porque se le ha descontado de su cuenta bancaria y no ha ingresado a su saldo del online. se adjunta evidencia,FINANZAS - SOPORTE,CERRADO
1989,2125, TAMBIEN EN : 09/07/2021 Invitda realiza deposito por QR (yape) a atlantic city de S/.175 el 08/07 y en la plataforma no se hizo efecto el saldo al igual que en mi app del bcp (tmbn me salio error). Sin embargo en sus movimientos vio que había un descuento y que figuraba Atlantic City. Llamó al banco y le dijeron que ellos visualizaban que hizo compra con Atlantic. el 09/07 en la noche me pasó lo mismo con dos depósitos de S/.200 cada uno. se adjunta foto que envía la cliente yfoto de alira // los movimientos en el rango de fecha y hora.  ,FINANZAS - SOPORTE,CERRADO
1990,2126,Invitada solicita se elimine su cuenta bancaria BCP y solo quede la cuenta INTERBANK se adjunta imagen.,FINANZAS,CERRADO
1991,2127,Invitado solicita que por favor podamos revisar la tabla de posiciones del top50  // ya que indica que ha jugado en la semana mas de 20 soles  // ademas indica que hoy lunes 12/07 no ha recibido sorteo electronico el cual el siempre tiene // invitado indica que quizas no se estan contabilizando sus puntos y depositos.,OPERACIONES TI,CERRADO
